user_id,item_id,rating,timestamp
user_919,item_77,4.0,2023-01-01
user_99,item_459,4.1,2023-01-01
user_530,item_483,3.2,2023-01-01
user_858,item_144,3.1,2023-01-01
user_919,item_96,3.0,2023-01-01
user_215,item_171,5.0,2023-01-01
user_970,item_256,2.8,2023-01-01
user_878,item_152,3.3,2023-01-01
user_521,item_106,4.3,2023-01-01
user_717,item_209,3.6,2023-01-01
user_577,item_295,5.0,2023-01-01
user_963,item_123,3.0,2023-01-01
user_617,item_420,5.0,2023-01-01
user_959,item_369,3.4,2023-01-01
user_906,item_288,4.8,2023-01-01
user_251,item_299,1.3,2023-01-01
user_177,item_31,3.0,2023-01-01
user_205,item_385,2.3,2023-01-01
user_530,item_188,3.3,2023-01-01
user_111,item_487,3.0,2023-01-01
user_654,item_452,2.4,2023-01-01
user_82,item_31,3.0,2023-01-01
user_559,item_379,1.5,2023-01-01
user_166,item_4,3.7,2023-01-01
user_88,item_323,4.2,2023-01-01
user_34,item_166,3.4,2023-01-01
user_527,item_153,5.0,2023-01-01
user_590,item_122,2.8,2023-01-01
user_577,item_478,1.7,2023-01-01
user_910,item_254,2.8,2023-01-01
user_60,item_435,4.5,2023-01-01
user_906,item_289,5.0,2023-01-01
user_124,item_463,3.5,2023-01-01
user_170,item_347,3.8,2023-01-01
user_31,item_23,3.2,2023-01-01
user_551,item_415,4.4,2023-01-01
user_49,item_243,2.2,2023-01-01
user_467,item_414,3.9,2023-01-01
user_252,item_162,2.2,2023-01-01
user_161,item_254,3.7,2023-01-01
user_381,item_460,4.1,2023-01-01
user_264,item_353,2.0,2023-01-01
user_957,item_163,2.5,2023-01-01
user_939,item_427,5.0,2023-01-01
user_63,item_32,5.0,2023-01-01
user_685,item_416,4.8,2023-01-01
user_627,item_104,4.6,2023-01-01
user_313,item_105,4.1,2023-01-01
user_183,item_41,3.8,2023-01-01
user_438,item_276,2.6,2023-01-01
user_944,item_188,3.0,2023-01-01
user_228,item_227,4.4,2023-01-01
user_397,item_38,2.8,2023-01-01
user_22,item_349,3.8,2023-01-01
user_176,item_63,3.9,2023-01-01
user_260,item_414,4.7,2023-01-01
user_992,item_290,5.0,2023-01-01
user_733,item_24,5.0,2023-01-01
user_632,item_439,4.3,2023-01-01
user_54,item_119,3.1,2023-01-01
user_798,item_372,4.1,2023-01-01
user_535,item_398,5.0,2023-01-01
user_424,item_344,4.3,2023-01-01
user_507,item_84,3.4,2023-01-01
user_582,item_253,3.9,2023-01-01
user_922,item_111,3.4,2023-01-01
user_548,item_343,5.0,2023-01-01
user_412,item_259,3.2,2023-01-01
user_948,item_114,3.4,2023-01-01
user_801,item_248,3.5,2023-01-01
user_901,item_293,3.8,2023-01-01
user_408,item_483,3.9,2023-01-01
user_320,item_138,4.5,2023-01-01
user_132,item_245,4.9,2023-01-01
user_115,item_476,2.5,2023-01-01
user_969,item_71,2.4,2023-01-01
user_973,item_107,2.6,2023-01-01
user_985,item_36,4.6,2023-01-01
user_920,item_49,5.0,2023-01-01
user_445,item_425,3.1,2023-01-01
user_758,item_110,4.7,2023-01-01
user_563,item_191,3.9,2023-01-01
user_596,item_199,3.1,2023-01-01
user_476,item_266,5.0,2023-01-01
user_932,item_130,3.2,2023-01-01
user_336,item_257,5.0,2023-01-01
user_594,item_154,2.2,2023-01-01
user_849,item_158,5.0,2023-01-01
user_469,item_220,5.0,2023-01-01
user_680,item_54,4.8,2023-01-01
user_327,item_73,4.8,2023-01-01
user_157,item_419,2.6,2023-01-01
user_99,item_329,3.4,2023-01-01
user_634,item_331,3.9,2023-01-01
user_275,item_179,2.6,2023-01-01
user_804,item_142,3.8,2023-01-01
user_824,item_80,3.4,2023-01-01
user_560,item_327,3.4,2023-01-01
user_265,item_259,4.8,2023-01-01
user_142,item_381,3.6,2023-01-01
user_359,item_151,4.6,2023-01-01
user_587,item_435,3.4,2023-01-01
user_976,item_29,2.9,2023-01-01
user_380,item_332,4.1,2023-01-01
user_630,item_1,3.9,2023-01-01
user_762,item_76,5.0,2023-01-01
user_421,item_219,5.0,2023-01-01
user_628,item_221,3.6,2023-01-01
user_848,item_115,1.0,2023-01-01
user_881,item_376,4.0,2023-01-01
user_986,item_203,3.5,2023-01-01
user_387,item_228,3.7,2023-01-01
user_174,item_317,3.8,2023-01-01
user_530,item_471,4.9,2023-01-01
user_834,item_53,3.6,2023-01-01
user_733,item_492,2.2,2023-01-01
user_515,item_321,5.0,2023-01-01
user_565,item_65,3.9,2023-01-01
user_703,item_462,4.1,2023-01-01
user_935,item_337,3.7,2023-01-01
user_862,item_328,3.4,2023-01-01
user_823,item_248,3.5,2023-01-01
user_490,item_415,4.2,2023-01-01
user_933,item_131,3.1,2023-01-01
user_600,item_83,3.9,2023-01-01
user_925,item_260,2.8,2023-01-01
user_892,item_433,3.9,2023-01-01
user_339,item_457,2.7,2023-01-01
user_10,item_80,4.0,2023-01-01
user_809,item_367,3.3,2023-01-01
user_274,item_78,2.5,2023-01-01
user_735,item_80,1.9,2023-01-01
user_297,item_426,3.4,2023-01-01
user_744,item_296,3.3,2023-01-01
user_265,item_458,2.2,2023-01-01
user_115,item_377,4.0,2023-01-01
user_157,item_392,3.9,2023-01-01
user_536,item_293,4.0,2023-01-01
user_578,item_198,3.7,2023-01-01
user_744,item_375,2.8,2023-01-01
user_68,item_78,4.0,2023-01-01
user_101,item_97,1.3,2023-01-01
user_359,item_375,2.9,2023-01-01
user_196,item_417,3.4,2023-01-01
user_980,item_6,2.8,2023-01-01
user_11,item_320,2.2,2023-01-01
user_345,item_400,5.0,2023-01-01
user_889,item_61,5.0,2023-01-01
user_109,item_317,2.3,2023-01-01
user_631,item_204,2.7,2023-01-01
user_293,item_481,3.8,2023-01-01
user_412,item_123,4.7,2023-01-01
user_153,item_339,4.1,2023-01-01
user_815,item_95,3.6,2023-01-01
user_904,item_12,4.1,2023-01-01
user_316,item_100,3.4,2023-01-01
user_462,item_80,5.0,2023-01-01
user_25,item_175,5.0,2023-01-01
user_949,item_158,2.7,2023-01-01
user_630,item_198,3.1,2023-01-01
user_391,item_105,2.2,2023-01-01
user_584,item_95,3.0,2023-01-01
user_807,item_135,2.8,2023-01-01
user_267,item_447,2.7,2023-01-01
user_836,item_435,2.4,2023-01-01
user_619,item_424,3.4,2023-01-01
user_901,item_24,2.8,2023-01-01
user_336,item_159,5.0,2023-01-01
user_72,item_478,4.6,2023-01-01
user_359,item_286,3.9,2023-01-01
user_694,item_68,2.3,2023-01-01
user_592,item_194,2.2,2023-01-01
user_102,item_471,5.0,2023-01-01
user_442,item_179,3.6,2023-01-01
user_145,item_69,3.8,2023-01-01
user_277,item_103,1.7,2023-01-01
user_599,item_201,1.9,2023-01-01
user_979,item_250,3.6,2023-01-01
user_137,item_323,3.4,2023-01-01
user_288,item_420,2.7,2023-01-01
user_924,item_304,3.6,2023-01-01
user_666,item_350,4.0,2023-01-01
user_297,item_392,2.6,2023-01-01
user_692,item_194,3.5,2023-01-01
user_382,item_340,3.9,2023-01-01
user_79,item_180,3.8,2023-01-01
user_891,item_146,5.0,2023-01-01
user_269,item_414,5.0,2023-01-01
user_799,item_345,3.2,2023-01-01
user_741,item_286,2.4,2023-01-01
user_922,item_36,3.2,2023-01-01
user_927,item_138,3.5,2023-01-01
user_771,item_412,3.4,2023-01-01
user_868,item_319,4.4,2023-01-01
user_952,item_80,3.7,2023-01-01
user_633,item_209,4.0,2023-01-01
user_157,item_223,3.6,2023-01-01
user_248,item_273,2.8,2023-01-01
user_301,item_118,5.0,2023-01-01
user_754,item_394,2.3,2023-01-01
user_701,item_467,2.7,2023-01-01
user_100,item_104,2.4,2023-01-01
user_368,item_230,4.5,2023-01-01
user_40,item_329,4.7,2023-01-01
user_999,item_33,4.2,2023-01-01
user_156,item_74,3.2,2023-01-01
user_533,item_58,1.7,2023-01-01
user_485,item_87,5.0,2023-01-01
user_883,item_146,2.4,2023-01-01
user_694,item_334,5.0,2023-01-01
user_666,item_27,3.4,2023-01-01
user_869,item_292,4.4,2023-01-01
user_44,item_32,3.7,2023-01-01
user_63,item_175,2.0,2023-01-01
user_904,item_243,4.0,2023-01-01
user_516,item_497,4.0,2023-01-01
user_865,item_55,2.4,2023-01-01
user_405,item_257,2.3,2023-01-01
user_560,item_263,3.2,2023-01-01
user_320,item_102,2.1,2023-01-01
user_556,item_271,4.4,2023-01-01
user_509,item_68,2.3,2023-01-01
user_315,item_175,2.5,2023-01-01
user_856,item_160,4.1,2023-01-01
user_628,item_323,4.7,2023-01-01
user_939,item_497,4.9,2023-01-01
user_514,item_257,3.6,2023-01-01
user_792,item_65,4.0,2023-01-01
user_679,item_383,3.3,2023-01-01
user_823,item_360,3.5,2023-01-01
user_651,item_189,3.7,2023-01-01
user_652,item_72,4.6,2023-01-01
user_556,item_442,4.6,2023-01-01
user_95,item_359,3.7,2023-01-01
user_845,item_449,3.1,2023-01-01
user_632,item_170,5.0,2023-01-01
user_641,item_14,3.5,2023-01-01
user_110,item_172,1.6,2023-01-01
user_738,item_360,3.7,2023-01-01
user_652,item_146,3.8,2023-01-01
user_721,item_248,3.9,2023-01-01
user_934,item_232,1.6,2023-01-01
user_701,item_257,3.4,2023-01-01
user_369,item_242,4.7,2023-01-01
user_234,item_82,3.7,2023-01-01
user_877,item_5,4.9,2023-01-01
user_289,item_250,3.9,2023-01-01
user_718,item_386,3.7,2023-01-01
user_757,item_54,2.8,2023-01-01
user_561,item_334,3.4,2023-01-01
user_997,item_376,3.9,2023-01-01
user_260,item_216,4.1,2023-01-01
user_287,item_66,4.2,2023-01-01
user_345,item_179,3.9,2023-01-01
user_650,item_189,3.4,2023-01-01
user_772,item_310,3.4,2023-01-01
user_16,item_227,5.0,2023-01-01
user_889,item_354,3.3,2023-01-01
user_925,item_254,5.0,2023-01-01
user_926,item_164,2.8,2023-01-01
user_18,item_242,3.0,2023-01-01
user_99,item_385,5.0,2023-01-01
user_556,item_10,2.5,2023-01-01
user_200,item_403,2.7,2023-01-01
user_813,item_87,5.0,2023-01-01
user_596,item_458,4.5,2023-01-01
user_996,item_150,2.5,2023-01-01
user_640,item_483,1.8,2023-01-01
user_893,item_201,3.8,2023-01-01
user_883,item_471,3.6,2023-01-01
user_274,item_155,3.5,2023-01-01
user_685,item_130,5.0,2023-01-01
user_904,item_69,3.9,2023-01-02
user_577,item_277,4.3,2023-01-02
user_72,item_317,3.5,2023-01-02
user_878,item_211,5.0,2023-01-02
user_868,item_276,1.0,2023-01-02
user_490,item_370,3.5,2023-01-02
user_702,item_64,2.5,2023-01-02
user_464,item_290,5.0,2023-01-02
user_657,item_441,1.8,2023-01-02
user_48,item_147,1.7,2023-01-02
user_396,item_92,3.9,2023-01-02
user_273,item_442,4.5,2023-01-02
user_412,item_379,2.1,2023-01-02
user_357,item_47,2.7,2023-01-02
user_172,item_221,4.0,2023-01-02
user_528,item_307,3.6,2023-01-02
user_228,item_184,3.3,2023-01-02
user_29,item_491,4.5,2023-01-02
user_839,item_170,4.8,2023-01-02
user_397,item_474,4.0,2023-01-02
user_871,item_476,3.4,2023-01-02
user_23,item_367,3.3,2023-01-02
user_612,item_326,3.3,2023-01-02
user_418,item_251,3.4,2023-01-02
user_910,item_227,5.0,2023-01-02
user_881,item_258,3.2,2023-01-02
user_637,item_152,3.2,2023-01-02
user_180,item_198,2.2,2023-01-02
user_123,item_143,4.8,2023-01-02
user_330,item_224,2.9,2023-01-02
user_738,item_261,3.2,2023-01-02
user_827,item_54,4.3,2023-01-02
user_740,item_403,2.7,2023-01-02
user_215,item_375,3.4,2023-01-02
user_3,item_59,4.3,2023-01-02
user_131,item_479,4.8,2023-01-02
user_94,item_372,4.8,2023-01-02
user_292,item_453,4.0,2023-01-02
user_351,item_137,2.7,2023-01-02
user_438,item_26,4.3,2023-01-02
user_59,item_15,4.2,2023-01-02
user_107,item_297,3.3,2023-01-02
user_507,item_234,3.0,2023-01-02
user_412,item_62,4.3,2023-01-02
user_167,item_140,3.1,2023-01-02
user_947,item_469,3.8,2023-01-02
user_877,item_59,2.8,2023-01-02
user_282,item_191,2.8,2023-01-02
user_80,item_400,3.4,2023-01-02
user_770,item_65,3.5,2023-01-02
user_249,item_482,3.8,2023-01-02
user_467,item_287,3.5,2023-01-02
user_326,item_464,5.0,2023-01-02
user_559,item_5,2.7,2023-01-02
user_30,item_367,5.0,2023-01-02
user_946,item_215,5.0,2023-01-02
user_391,item_416,3.3,2023-01-02
user_593,item_50,2.6,2023-01-02
user_46,item_350,1.3,2023-01-02
user_98,item_452,4.0,2023-01-02
user_798,item_269,3.3,2023-01-02
user_761,item_59,4.6,2023-01-02
user_743,item_306,2.3,2023-01-02
user_464,item_141,3.9,2023-01-02
user_101,item_147,4.9,2023-01-02
user_318,item_65,2.7,2023-01-02
user_30,item_397,2.9,2023-01-02
user_104,item_161,3.8,2023-01-02
user_534,item_348,3.7,2023-01-02
user_885,item_355,2.9,2023-01-02
user_10,item_261,3.1,2023-01-02
user_758,item_117,2.8,2023-01-02
user_540,item_453,3.6,2023-01-02
user_376,item_123,4.3,2023-01-02
user_134,item_306,4.0,2023-01-02
user_181,item_157,2.8,2023-01-02
user_443,item_96,3.9,2023-01-02
user_750,item_272,3.8,2023-01-02
user_403,item_463,3.7,2023-01-02
user_121,item_103,5.0,2023-01-02
user_433,item_471,4.1,2023-01-02
user_880,item_58,4.6,2023-01-02
user_19,item_177,4.1,2023-01-02
user_683,item_69,3.9,2023-01-02
user_987,item_55,4.3,2023-01-02
user_855,item_173,4.4,2023-01-02
user_326,item_492,3.4,2023-01-02
user_502,item_137,3.5,2023-01-02
user_975,item_483,3.6,2023-01-02
user_173,item_445,3.9,2023-01-02
user_409,item_228,2.8,2023-01-02
user_782,item_359,3.2,2023-01-02
user_47,item_3,3.1,2023-01-02
user_854,item_4,2.1,2023-01-02
user_960,item_492,4.4,2023-01-02
user_681,item_36,3.9,2023-01-02
user_205,item_79,4.4,2023-01-02
user_929,item_229,5.0,2023-01-02
user_699,item_469,3.0,2023-01-02
user_606,item_149,3.5,2023-01-02
user_738,item_57,3.9,2023-01-02
user_455,item_114,4.7,2023-01-02
user_204,item_16,3.4,2023-01-02
user_781,item_498,3.7,2023-01-02
user_652,item_293,4.2,2023-01-02
user_698,item_287,5.0,2023-01-02
user_530,item_147,5.0,2023-01-02
user_569,item_186,5.0,2023-01-02
user_238,item_471,4.7,2023-01-02
user_92,item_127,5.0,2023-01-02
user_288,item_154,3.2,2023-01-02
user_939,item_488,3.1,2023-01-02
user_150,item_142,3.8,2023-01-02
user_991,item_474,4.0,2023-01-02
user_1000,item_50,4.0,2023-01-02
user_890,item_281,4.2,2023-01-02
user_387,item_412,3.4,2023-01-02
user_404,item_381,4.7,2023-01-02
user_241,item_349,4.7,2023-01-02
user_864,item_328,3.5,2023-01-02
user_351,item_434,3.2,2023-01-02
user_726,item_494,3.4,2023-01-02
user_381,item_42,5.0,2023-01-02
user_297,item_461,3.5,2023-01-02
user_537,item_67,3.5,2023-01-02
user_13,item_55,2.2,2023-01-02
user_744,item_241,2.7,2023-01-02
user_431,item_215,3.4,2023-01-02
user_187,item_288,4.3,2023-01-02
user_180,item_426,2.8,2023-01-02
user_32,item_149,3.3,2023-01-02
user_191,item_21,3.9,2023-01-02
user_504,item_131,3.9,2023-01-02
user_112,item_103,2.7,2023-01-02
user_902,item_275,5.0,2023-01-02
user_750,item_164,2.9,2023-01-02
user_233,item_111,4.7,2023-01-02
user_575,item_184,4.5,2023-01-02
user_278,item_477,2.1,2023-01-02
user_648,item_286,2.5,2023-01-02
user_950,item_406,2.2,2023-01-02
user_751,item_183,4.3,2023-01-02
user_189,item_131,4.9,2023-01-02
user_28,item_220,3.5,2023-01-02
user_348,item_481,3.2,2023-01-02
user_737,item_213,3.7,2023-01-02
user_319,item_441,2.5,2023-01-02
user_605,item_387,4.5,2023-01-02
user_39,item_55,3.8,2023-01-02
user_144,item_251,3.7,2023-01-02
user_168,item_42,4.6,2023-01-02
user_984,item_333,2.8,2023-01-02
user_322,item_67,2.6,2023-01-02
user_694,item_295,2.8,2023-01-02
user_909,item_163,5.0,2023-01-02
user_704,item_267,4.5,2023-01-02
user_831,item_22,2.8,2023-01-02
user_841,item_230,2.9,2023-01-02
user_816,item_274,3.8,2023-01-02
user_601,item_282,2.6,2023-01-02
user_49,item_302,4.0,2023-01-02
user_835,item_397,4.7,2023-01-02
user_769,item_268,4.3,2023-01-02
user_722,item_401,3.5,2023-01-02
user_379,item_114,5.0,2023-01-02
user_985,item_347,2.4,2023-01-02
user_161,item_401,2.1,2023-01-02
user_716,item_149,3.2,2023-01-02
user_494,item_242,2.7,2023-01-02
user_18,item_242,3.8,2023-01-02
user_881,item_432,3.6,2023-01-02
user_334,item_32,2.7,2023-01-02
user_695,item_251,3.6,2023-01-02
user_30,item_213,4.9,2023-01-02
user_554,item_93,3.5,2023-01-02
user_402,item_47,3.5,2023-01-02
user_160,item_334,4.9,2023-01-02
user_975,item_35,4.0,2023-01-02
user_184,item_405,3.4,2023-01-02
user_286,item_284,3.4,2023-01-02
user_504,item_225,3.3,2023-01-02
user_549,item_302,5.0,2023-01-02
user_708,item_23,3.6,2023-01-02
user_774,item_73,5.0,2023-01-02
user_377,item_173,4.8,2023-01-02
user_810,item_466,3.8,2023-01-02
user_973,item_414,3.8,2023-01-02
user_616,item_460,2.4,2023-01-02
user_633,item_418,3.7,2023-01-02
user_430,item_142,5.0,2023-01-02
user_813,item_444,4.0,2023-01-02
user_944,item_444,2.2,2023-01-02
user_799,item_66,3.7,2023-01-02
user_625,item_30,2.5,2023-01-02
user_210,item_1,4.9,2023-01-02
user_271,item_201,2.3,2023-01-02
user_41,item_377,2.3,2023-01-02
user_647,item_306,4.6,2023-01-02
user_472,item_149,2.5,2023-01-02
user_775,item_266,5.0,2023-01-02
user_309,item_183,2.4,2023-01-02
user_88,item_287,4.6,2023-01-02
user_800,item_138,3.4,2023-01-02
user_695,item_87,3.2,2023-01-02
user_571,item_231,2.3,2023-01-02
user_926,item_407,4.3,2023-01-02
user_685,item_282,2.8,2023-01-02
user_891,item_237,4.7,2023-01-02
user_667,item_165,2.7,2023-01-02
user_613,item_87,3.6,2023-01-02
user_497,item_102,3.3,2023-01-02
user_873,item_189,4.3,2023-01-02
user_676,item_56,1.8,2023-01-02
user_365,item_411,3.2,2023-01-02
user_305,item_171,3.6,2023-01-02
user_339,item_19,3.3,2023-01-02
user_38,item_25,5.0,2023-01-02
user_528,item_130,5.0,2023-01-02
user_396,item_276,4.5,2023-01-02
user_166,item_17,3.6,2023-01-02
user_692,item_163,4.7,2023-01-02
user_494,item_47,4.4,2023-01-02
user_933,item_428,3.1,2023-01-02
user_373,item_27,4.2,2023-01-02
user_721,item_311,5.0,2023-01-02
user_549,item_8,5.0,2023-01-02
user_258,item_153,3.3,2023-01-02
user_461,item_215,5.0,2023-01-02
user_950,item_144,4.3,2023-01-02
user_805,item_158,4.3,2023-01-02
user_949,item_494,3.5,2023-01-02
user_296,item_414,2.8,2023-01-02
user_367,item_36,3.0,2023-01-02
user_208,item_440,4.1,2023-01-02
user_342,item_440,4.5,2023-01-02
user_450,item_63,2.5,2023-01-02
user_365,item_154,4.6,2023-01-02
user_42,item_190,5.0,2023-01-02
user_490,item_103,2.3,2023-01-02
user_188,item_4,4.6,2023-01-02
user_997,item_340,3.5,2023-01-02
user_578,item_415,1.4,2023-01-02
user_98,item_29,2.5,2023-01-02
user_335,item_435,3.2,2023-01-02
user_831,item_48,4.6,2023-01-02
user_743,item_479,3.4,2023-01-02
user_402,item_321,3.8,2023-01-02
user_491,item_68,2.7,2023-01-02
user_605,item_283,2.2,2023-01-02
user_886,item_193,4.7,2023-01-02
user_732,item_400,3.4,2023-01-02
user_205,item_348,3.8,2023-01-02
user_825,item_439,3.4,2023-01-02
user_509,item_266,5.0,2023-01-02
user_431,item_26,5.0,2023-01-02
user_244,item_390,3.4,2023-01-02
user_286,item_426,4.5,2023-01-02
user_216,item_201,4.3,2023-01-02
user_122,item_321,3.2,2023-01-02
user_816,item_31,4.1,2023-01-02
user_495,item_162,4.2,2023-01-02
user_873,item_204,3.4,2023-01-02
user_633,item_6,3.8,2023-01-02
user_237,item_445,3.5,2023-01-02
user_956,item_112,4.1,2023-01-02
user_541,item_137,4.3,2023-01-02
user_813,item_411,4.3,2023-01-02
user_901,item_407,2.6,2023-01-02
user_646,item_116,1.9,2023-01-02
user_268,item_151,4.5,2023-01-02
user_52,item_142,4.9,2023-01-02
user_929,item_75,4.5,2023-01-02
user_600,item_280,3.5,2023-01-02
user_959,item_99,4.2,2023-01-02
user_743,item_126,2.3,2023-01-02
user_19,item_200,3.3,2023-01-02
user_513,item_226,4.5,2023-01-02
user_180,item_342,4.2,2023-01-02
user_355,item_21,4.4,2023-01-02
user_715,item_51,4.1,2023-01-02
user_259,item_203,4.0,2023-01-02
user_711,item_196,3.4,2023-01-02
user_642,item_220,3.3,2023-01-02
user_726,item_15,5.0,2023-01-02
user_860,item_214,3.2,2023-01-02
user_718,item_158,1.8,2023-01-02
user_485,item_77,3.7,2023-01-02
user_981,item_1,3.9,2023-01-02
user_206,item_426,4.5,2023-01-02
user_825,item_220,4.0,2023-01-02
user_869,item_342,2.7,2023-01-02
user_550,item_417,4.4,2023-01-02
user_615,item_54,3.1,2023-01-02
user_73,item_348,4.6,2023-01-02
user_800,item_299,3.1,2023-01-02
user_543,item_164,4.2,2023-01-02
user_771,item_98,2.5,2023-01-02
user_123,item_58,4.1,2023-01-02
user_251,item_212,3.4,2023-01-02
user_259,item_239,2.9,2023-01-02
user_555,item_125,5.0,2023-01-02
user_116,item_346,3.9,2023-01-02
user_891,item_19,3.4,2023-01-02
user_133,item_55,1.7,2023-01-02
user_565,item_369,2.2,2023-01-02
user_563,item_491,3.3,2023-01-02
user_429,item_150,5.0,2023-01-02
user_305,item_466,4.8,2023-01-02
user_857,item_97,3.5,2023-01-02
user_709,item_198,2.6,2023-01-02
user_295,item_258,1.1,2023-01-02
user_851,item_48,3.4,2023-01-02
user_518,item_108,2.3,2023-01-02
user_997,item_135,4.7,2023-01-02
user_458,item_128,5.0,2023-01-02
user_217,item_24,5.0,2023-01-02
user_156,item_493,4.0,2023-01-02
user_89,item_45,3.2,2023-01-02
user_327,item_46,3.0,2023-01-02
user_654,item_216,2.3,2023-01-02
user_176,item_28,2.9,2023-01-02
user_850,item_10,3.5,2023-01-02
user_349,item_131,3.2,2023-01-03
user_860,item_364,4.3,2023-01-03
user_977,item_66,3.9,2023-01-03
user_823,item_40,1.8,2023-01-03
user_499,item_310,2.9,2023-01-03
user_227,item_363,5.0,2023-01-03
user_804,item_285,3.7,2023-01-03
user_801,item_186,3.1,2023-01-03
user_686,item_168,4.5,2023-01-03
user_44,item_353,2.9,2023-01-03
user_824,item_363,3.5,2023-01-03
user_294,item_442,5.0,2023-01-03
user_596,item_173,4.4,2023-01-03
user_212,item_493,4.4,2023-01-03
user_45,item_457,5.0,2023-01-03
user_307,item_268,5.0,2023-01-03
user_974,item_40,4.3,2023-01-03
user_248,item_29,5.0,2023-01-03
user_30,item_275,5.0,2023-01-03
user_513,item_79,1.7,2023-01-03
user_49,item_285,4.6,2023-01-03
user_332,item_10,4.5,2023-01-03
user_699,item_414,3.5,2023-01-03
user_36,item_463,4.6,2023-01-03
user_599,item_118,4.6,2023-01-03
user_273,item_198,1.5,2023-01-03
user_622,item_31,2.6,2023-01-03
user_377,item_303,3.6,2023-01-03
user_260,item_421,2.6,2023-01-03
user_591,item_212,5.0,2023-01-03
user_571,item_445,5.0,2023-01-03
user_833,item_492,3.8,2023-01-03
user_446,item_343,1.9,2023-01-03
user_882,item_460,3.0,2023-01-03
user_261,item_306,3.4,2023-01-03
user_387,item_256,4.9,2023-01-03
user_302,item_203,3.2,2023-01-03
user_106,item_386,5.0,2023-01-03
user_597,item_117,4.7,2023-01-03
user_68,item_183,2.4,2023-01-03
user_432,item_227,4.8,2023-01-03
user_454,item_443,4.2,2023-01-03
user_65,item_356,5.0,2023-01-03
user_60,item_455,4.6,2023-01-03
user_506,item_367,4.0,2023-01-03
user_974,item_25,4.4,2023-01-03
user_331,item_16,5.0,2023-01-03
user_517,item_221,1.9,2023-01-03
user_310,item_435,3.4,2023-01-03
user_207,item_336,4.7,2023-01-03
user_368,item_400,2.7,2023-01-03
user_895,item_376,1.8,2023-01-03
user_350,item_133,2.5,2023-01-03
user_915,item_57,2.9,2023-01-03
user_516,item_121,3.7,2023-01-03
user_179,item_421,3.9,2023-01-03
user_691,item_72,4.2,2023-01-03
user_976,item_294,2.7,2023-01-03
user_633,item_227,4.6,2023-01-03
user_501,item_58,2.5,2023-01-03
user_689,item_204,4.1,2023-01-03
user_333,item_465,3.8,2023-01-03
user_807,item_378,2.5,2023-01-03
user_719,item_48,4.2,2023-01-03
user_76,item_428,3.3,2023-01-03
user_342,item_426,3.0,2023-01-03
user_243,item_90,2.4,2023-01-03
user_72,item_91,5.0,2023-01-03
user_863,item_87,2.3,2023-01-03
user_337,item_231,1.7,2023-01-03
user_547,item_486,2.9,2023-01-03
user_236,item_389,4.2,2023-01-03
user_981,item_400,3.4,2023-01-03
